repo;metric;value
microsoft/botbuilder-java;ContainsDevCount;1
microsoft/botbuilder-java;ContainsProdCount;0
microsoft/botbuilder-java;PropertiesContainsVersionCount;0
microsoft/java-debug;ProfilesCount;1
microsoft/java-debug;ContainsReleaseCount;0
microsoft/java-debug;ContainsPropertiesCount;1
microsoft/java-debug;ContainsActivationCount;1
microsoft/java-debug;ContainsTestsCount;0
microsoft/java-debug;ContainsDevCount;0
microsoft/java-debug;ContainsProdCount;0
microsoft/java-debug;PropertiesContainsVersionCount;0
microsoft/lsif-java;ProfilesCount;1
microsoft/lsif-java;ContainsReleaseCount;0
microsoft/lsif-java;ContainsPropertiesCount;1
microsoft/lsif-java;ContainsActivationCount;1
microsoft/lsif-java;ContainsTestsCount;0
microsoft/lsif-java;ContainsDevCount;0
microsoft/lsif-java;ContainsProdCount;0
microsoft/lsif-java;PropertiesContainsVersionCount;0
microsoft/mssql-jdbc;ProfilesCount;1
microsoft/mssql-jdbc;ContainsReleaseCount;0
microsoft/mssql-jdbc;ContainsPropertiesCount;0
microsoft/mssql-jdbc;ContainsActivationCount;1
microsoft/mssql-jdbc;ContainsTestsCount;0
microsoft/mssql-jdbc;ContainsDevCount;0
microsoft/mssql-jdbc;ContainsProdCount;0
microsoft/mssql-jdbc;PropertiesContainsVersionCount;0
microsoft/mwt-ds-explore-java;ProfilesCount;1
microsoft/mwt-ds-explore-java;ContainsReleaseCount;1
microsoft/mwt-ds-explore-java;ContainsPropertiesCount;0
microsoft/mwt-ds-explore-java;ContainsActivationCount;0
microsoft/mwt-ds-explore-java;ContainsTestsCount;0
microsoft/mwt-ds-explore-java;ContainsDevCount;0
microsoft/mwt-ds-explore-java;ContainsProdCount;0
microsoft/mwt-ds-explore-java;PropertiesContainsVersionCount;0
microsoft/oauth2-useragent;ProfilesCount;1
microsoft/oauth2-useragent;ContainsReleaseCount;1
microsoft/oauth2-useragent;ContainsPropertiesCount;0
microsoft/oauth2-useragent;ContainsActivationCount;1
microsoft/oauth2-useragent;ContainsTestsCount;1
microsoft/oauth2-useragent;ContainsDevCount;0
microsoft/oauth2-useragent;ContainsProdCount;0
microsoft/oauth2-useragent;PropertiesContainsVersionCount;0
microsoft/spring-cloud-azure;ProfilesCount;1
microsoft/spring-cloud-azure;ContainsReleaseCount;0
microsoft/spring-cloud-azure;ContainsPropertiesCount;1
microsoft/spring-cloud-azure;ContainsActivationCount;1
microsoft/spring-cloud-azure;ContainsTestsCount;1
microsoft/spring-cloud-azure;ContainsDevCount;1
microsoft/spring-cloud-azure;ContainsProdCount;0
microsoft/spring-cloud-azure;PropertiesContainsVersionCount;0
microsoft/spring-data-cosmosdb;ProfilesCount;1
microsoft/spring-data-cosmosdb;ContainsReleaseCount;1
microsoft/spring-data-cosmosdb;ContainsPropertiesCount;1
microsoft/spring-data-cosmosdb;ContainsActivationCount;1
microsoft/spring-data-cosmosdb;ContainsTestsCount;1
microsoft/spring-data-cosmosdb;ContainsDevCount;1
microsoft/spring-data-cosmosdb;ContainsProdCount;0
microsoft/spring-data-cosmosdb;PropertiesContainsVersionCount;0
microsoft/spring-data-gremlin;ProfilesCount;1
microsoft/spring-data-gremlin;ContainsReleaseCount;1
microsoft/spring-data-gremlin;ContainsPropertiesCount;1
microsoft/spring-data-gremlin;ContainsActivationCount;1
microsoft/spring-data-gremlin;ContainsTestsCount;1
microsoft/spring-data-gremlin;ContainsDevCount;0
microsoft/spring-data-gremlin;ContainsProdCount;0
microsoft/spring-data-gremlin;PropertiesContainsVersionCount;0
microsoft/stateful-java-web-app;ProfilesCount;1
microsoft/stateful-java-web-app;ContainsReleaseCount;0
microsoft/stateful-java-web-app;ContainsPropertiesCount;1
microsoft/stateful-java-web-app;ContainsActivationCount;1
microsoft/stateful-java-web-app;ContainsTestsCount;0
microsoft/stateful-java-web-app;ContainsDevCount;0
microsoft/stateful-java-web-app;ContainsProdCount;0
microsoft/stateful-java-web-app;PropertiesContainsVersionCount;0
microsoft/vso-httpclient-java;ProfilesCount;1
microsoft/vso-httpclient-java;ContainsReleaseCount;0
microsoft/vso-httpclient-java;ContainsPropertiesCount;1
microsoft/vso-httpclient-java;ContainsActivationCount;1
microsoft/vso-httpclient-java;ContainsTestsCount;0
microsoft/vso-httpclient-java;ContainsDevCount;0
microsoft/vso-httpclient-java;ContainsProdCount;0
microsoft/vso-httpclient-java;PropertiesContainsVersionCount;0
microsoft/vsts-authentication-library-for-java;ProfilesCount;1
microsoft/vsts-authentication-library-for-java;ContainsReleaseCount;1
microsoft/vsts-authentication-library-for-java;ContainsPropertiesCount;0
microsoft/vsts-authentication-library-for-java;ContainsActivationCount;0
microsoft/vsts-authentication-library-for-java;ContainsTestsCount;0
microsoft/vsts-authentication-library-for-java;ContainsDevCount;0
microsoft/vsts-authentication-library-for-java;ContainsProdCount;0
microsoft/vsts-authentication-library-for-java;PropertiesContainsVersionCount;0
microsoft/vsts-vmware;ProfilesCount;1
microsoft/vsts-vmware;ContainsReleaseCount;0
microsoft/vsts-vmware;ContainsPropertiesCount;1
microsoft/vsts-vmware;ContainsActivationCount;0
microsoft/vsts-vmware;ContainsTestsCount;0
microsoft/vsts-vmware;ContainsDevCount;1
microsoft/vsts-vmware;ContainsProdCount;0
microsoft/vsts-vmware;PropertiesContainsVersionCount;0
mozilla/caseconductor-platform;ProfilesCount;1
mozilla/caseconductor-platform;ContainsReleaseCount;0
mozilla/caseconductor-platform;ContainsPropertiesCount;0
mozilla/caseconductor-platform;ContainsActivationCount;1
mozilla/caseconductor-platform;ContainsTestsCount;0
mozilla/caseconductor-platform;ContainsDevCount;0
mozilla/caseconductor-platform;ContainsProdCount;0
mozilla/caseconductor-platform;PropertiesContainsVersionCount;0
mozilla/gcp-ingestion;ProfilesCount;1
mozilla/gcp-ingestion;ContainsReleaseCount;0
mozilla/gcp-ingestion;ContainsPropertiesCount;0
mozilla/gcp-ingestion;ContainsActivationCount;1
mozilla/gcp-ingestion;ContainsTestsCount;0
mozilla/gcp-ingestion;ContainsDevCount;0
mozilla/gcp-ingestion;ContainsProdCount;0
mozilla/gcp-ingestion;PropertiesContainsVersionCount;0
neo4j/neo4j-java-driver;ProfilesCount;1
neo4j/neo4j-java-driver;ContainsReleaseCount;0
neo4j/neo4j-java-driver;ContainsPropertiesCount;1
neo4j/neo4j-java-driver;ContainsActivationCount;1
neo4j/neo4j-java-driver;ContainsTestsCount;0
neo4j/neo4j-java-driver;ContainsDevCount;0
neo4j/neo4j-java-driver;ContainsProdCount;0
neo4j/neo4j-java-driver;PropertiesContainsVersionCount;0
neo4j-contrib/neo4j-graph-algorithms;ProfilesCount;1
neo4j-contrib/neo4j-graph-algorithms;ContainsReleaseCount;0
neo4j-contrib/neo4j-graph-algorithms;ContainsPropertiesCount;0
neo4j-contrib/neo4j-graph-algorithms;ContainsActivationCount;0
neo4j-contrib/neo4j-graph-algorithms;ContainsTestsCount;0
neo4j-contrib/neo4j-graph-algorithms;ContainsDevCount;0
neo4j-contrib/neo4j-graph-algorithms;ContainsProdCount;0
neo4j-contrib/neo4j-graph-algorithms;PropertiesContainsVersionCount;0
netty/netty;ProfilesCount;1
netty/netty;ContainsReleaseCount;0
netty/netty;ContainsPropertiesCount;1
netty/netty;ContainsActivationCount;1
netty/netty;ContainsTestsCount;0
netty/netty;ContainsDevCount;0
netty/netty;ContainsProdCount;0
netty/netty;PropertiesContainsVersionCount;1
nuxeo/nuxeo;ProfilesCount;1
nuxeo/nuxeo;ContainsReleaseCount;1
nuxeo/nuxeo;ContainsPropertiesCount;1
nuxeo/nuxeo;ContainsActivationCount;1
nuxeo/nuxeo;ContainsTestsCount;0
nuxeo/nuxeo;ContainsDevCount;0
nuxeo/nuxeo;ContainsProdCount;0
nuxeo/nuxeo;PropertiesContainsVersionCount;0
odpi/egeria;ProfilesCount;1
odpi/egeria;ContainsReleaseCount;1
odpi/egeria;ContainsPropertiesCount;1
odpi/egeria;ContainsActivationCount;1
odpi/egeria;ContainsTestsCount;0
odpi/egeria;ContainsDevCount;0
odpi/egeria;ContainsProdCount;0
odpi/egeria;PropertiesContainsVersionCount;0
opencb/opencga;ProfilesCount;1
opencb/opencga;ContainsReleaseCount;0
opencb/opencga;ContainsPropertiesCount;1
opencb/opencga;ContainsActivationCount;1
opencb/opencga;ContainsTestsCount;0
opencb/opencga;ContainsDevCount;0
opencb/opencga;ContainsProdCount;1
opencb/opencga;PropertiesContainsVersionCount;1
opendistro-for-elasticsearch/security;ProfilesCount;1
opendistro-for-elasticsearch/security;ContainsReleaseCount;1
opendistro-for-elasticsearch/security;ContainsPropertiesCount;0
opendistro-for-elasticsearch/security;ContainsActivationCount;1
opendistro-for-elasticsearch/security;ContainsTestsCount;0
opendistro-for-elasticsearch/security;ContainsDevCount;0
opendistro-for-elasticsearch/security;ContainsProdCount;0
opendistro-for-elasticsearch/security;PropertiesContainsVersionCount;0
opendistro-for-elasticsearch/security-ssl;ProfilesCount;1
opendistro-for-elasticsearch/security-ssl;ContainsReleaseCount;0
opendistro-for-elasticsearch/security-ssl;ContainsPropertiesCount;0
opendistro-for-elasticsearch/security-ssl;ContainsActivationCount;1
opendistro-for-elasticsearch/security-ssl;ContainsTestsCount;0
opendistro-for-elasticsearch/security-ssl;ContainsDevCount;0
opendistro-for-elasticsearch/security-ssl;ContainsProdCount;0
opendistro-for-elasticsearch/security-ssl;PropertiesContainsVersionCount;0
openshift/openshift-restclient-java;ProfilesCount;1
openshift/openshift-restclient-java;ContainsReleaseCount;1
openshift/openshift-restclient-java;ContainsPropertiesCount;1
openshift/openshift-restclient-java;ContainsActivationCount;1
openshift/openshift-restclient-java;ContainsTestsCount;1
openshift/openshift-restclient-java;ContainsDevCount;0
openshift/openshift-restclient-java;ContainsProdCount;0
openshift/openshift-restclient-java;PropertiesContainsVersionCount;0
oracle/helidon;ProfilesCount;1
oracle/helidon;ContainsReleaseCount;1
oracle/helidon;ContainsPropertiesCount;1
oracle/helidon;ContainsActivationCount;1
oracle/helidon;ContainsTestsCount;1
oracle/helidon;ContainsDevCount;0
oracle/helidon;ContainsProdCount;0
oracle/helidon;PropertiesContainsVersionCount;1
oracle/helidon-build-tools;ProfilesCount;1
oracle/helidon-build-tools;ContainsReleaseCount;1
oracle/helidon-build-tools;ContainsPropertiesCount;1
oracle/helidon-build-tools;ContainsActivationCount;1
oracle/helidon-build-tools;ContainsTestsCount;0
oracle/helidon-build-tools;ContainsDevCount;0
oracle/helidon-build-tools;ContainsProdCount;0
oracle/helidon-build-tools;PropertiesContainsVersionCount;1
oracle/oci-hdfs-connector;ProfilesCount;1
oracle/oci-hdfs-connector;ContainsReleaseCount;0
oracle/oci-hdfs-connector;ContainsPropertiesCount;0
oracle/oci-hdfs-connector;ContainsActivationCount;0
oracle/oci-hdfs-connector;ContainsTestsCount;0
oracle/oci-hdfs-connector;ContainsDevCount;1
oracle/oci-hdfs-connector;ContainsProdCount;0
oracle/oci-hdfs-connector;PropertiesContainsVersionCount;0
oracle/oci-java-sdk;ProfilesCount;1
oracle/oci-java-sdk;ContainsReleaseCount;0
oracle/oci-java-sdk;ContainsPropertiesCount;0
oracle/oci-java-sdk;ContainsActivationCount;0
oracle/oci-java-sdk;ContainsTestsCount;0
oracle/oci-java-sdk;ContainsDevCount;1
oracle/oci-java-sdk;ContainsProdCount;0
oracle/oci-java-sdk;PropertiesContainsVersionCount;0
oracle/opengrok;ProfilesCount;1
oracle/opengrok;ContainsReleaseCount;1
oracle/opengrok;ContainsPropertiesCount;0
oracle/opengrok;ContainsActivationCount;1
oracle/opengrok;ContainsTestsCount;0
oracle/opengrok;ContainsDevCount;0
oracle/opengrok;ContainsProdCount;0
oracle/opengrok;PropertiesContainsVersionCount;0
oracle/weblogic-kubernetes-operator;ProfilesCount;1
oracle/weblogic-kubernetes-operator;ContainsReleaseCount;0
oracle/weblogic-kubernetes-operator;ContainsPropertiesCount;1
oracle/weblogic-kubernetes-operator;ContainsActivationCount;1
oracle/weblogic-kubernetes-operator;ContainsTestsCount;1
oracle/weblogic-kubernetes-operator;ContainsDevCount;0
oracle/weblogic-kubernetes-operator;ContainsProdCount;0
oracle/weblogic-kubernetes-operator;PropertiesContainsVersionCount;0
pentaho/big-data-plugin;ProfilesCount;1
pentaho/big-data-plugin;ContainsReleaseCount;0
pentaho/big-data-plugin;ContainsPropertiesCount;0
pentaho/big-data-plugin;ContainsActivationCount;1
pentaho/big-data-plugin;ContainsTestsCount;0
pentaho/big-data-plugin;ContainsDevCount;0
pentaho/big-data-plugin;ContainsProdCount;0
pentaho/big-data-plugin;PropertiesContainsVersionCount;0
pentaho/mondrian;ProfilesCount;1
pentaho/mondrian;ContainsReleaseCount;0
pentaho/mondrian;ContainsPropertiesCount;0
pentaho/mondrian;ContainsActivationCount;1
pentaho/mondrian;ContainsTestsCount;0
pentaho/mondrian;ContainsDevCount;0
pentaho/mondrian;ContainsProdCount;0
pentaho/mondrian;PropertiesContainsVersionCount;0
pentaho/pentaho-kettle;ProfilesCount;1
pentaho/pentaho-kettle;ContainsReleaseCount;0
pentaho/pentaho-kettle;ContainsPropertiesCount;0
pentaho/pentaho-kettle;ContainsActivationCount;1
pentaho/pentaho-kettle;ContainsTestsCount;0
pentaho/pentaho-kettle;ContainsDevCount;0
pentaho/pentaho-kettle;ContainsProdCount;0
pentaho/pentaho-kettle;PropertiesContainsVersionCount;0
pentaho/pentaho-platform;ProfilesCount;1
pentaho/pentaho-platform;ContainsReleaseCount;0
pentaho/pentaho-platform;ContainsPropertiesCount;0
pentaho/pentaho-platform;ContainsActivationCount;1
pentaho/pentaho-platform;ContainsTestsCount;0
pentaho/pentaho-platform;ContainsDevCount;0
pentaho/pentaho-platform;ContainsProdCount;0
pentaho/pentaho-platform;PropertiesContainsVersionCount;0
pentaho/pentaho-reporting;ProfilesCount;1
pentaho/pentaho-reporting;ContainsReleaseCount;0
pentaho/pentaho-reporting;ContainsPropertiesCount;0
pentaho/pentaho-reporting;ContainsActivationCount;1
pentaho/pentaho-reporting;ContainsTestsCount;0
pentaho/pentaho-reporting;ContainsDevCount;0
pentaho/pentaho-reporting;ContainsProdCount;0
pentaho/pentaho-reporting;PropertiesContainsVersionCount;0
pivotal/java-functions;ProfilesCount;1
pivotal/java-functions;ContainsReleaseCount;0
pivotal/java-functions;ContainsPropertiesCount;0
pivotal/java-functions;ContainsActivationCount;0
pivotal/java-functions;ContainsTestsCount;0
pivotal/java-functions;ContainsDevCount;0
pivotal/java-functions;ContainsProdCount;0
pivotal/java-functions;PropertiesContainsVersionCount;0
pivotal-cf/java-cfenv;ProfilesCount;1
pivotal-cf/java-cfenv;ContainsReleaseCount;0
pivotal-cf/java-cfenv;ContainsPropertiesCount;0
pivotal-cf/java-cfenv;ContainsActivationCount;1
pivotal-cf/java-cfenv;ContainsTestsCount;0
pivotal-cf/java-cfenv;ContainsDevCount;0
pivotal-cf/java-cfenv;ContainsProdCount;0
pivotal-cf/java-cfenv;PropertiesContainsVersionCount;0
pivotal-cf/pcf-java-client;ProfilesCount;1
pivotal-cf/pcf-java-client;ContainsReleaseCount;0
pivotal-cf/pcf-java-client;ContainsPropertiesCount;0
pivotal-cf/pcf-java-client;ContainsActivationCount;0
pivotal-cf/pcf-java-client;ContainsTestsCount;1
pivotal-cf/pcf-java-client;ContainsDevCount;0
pivotal-cf/pcf-java-client;ContainsProdCount;0
pivotal-cf/pcf-java-client;PropertiesContainsVersionCount;0
pivotalsoftware/github-cla-integration;ProfilesCount;1
pivotalsoftware/github-cla-integration;ContainsReleaseCount;0
pivotalsoftware/github-cla-integration;ContainsPropertiesCount;1
pivotalsoftware/github-cla-integration;ContainsActivationCount;1
pivotalsoftware/github-cla-integration;ContainsTestsCount;0
pivotalsoftware/github-cla-integration;ContainsDevCount;0
pivotalsoftware/github-cla-integration;ContainsProdCount;0
pivotalsoftware/github-cla-integration;PropertiesContainsVersionCount;1
prestodb/presto;ProfilesCount;1
prestodb/presto;ContainsReleaseCount;0
prestodb/presto;ContainsPropertiesCount;0
prestodb/presto;ContainsActivationCount;0
prestodb/presto;ContainsTestsCount;1
prestodb/presto;ContainsDevCount;0
prestodb/presto;ContainsProdCount;0
prestodb/presto;PropertiesContainsVersionCount;0
quarkusio/quarkus;ProfilesCount;1
quarkusio/quarkus;ContainsReleaseCount;1
quarkusio/quarkus;ContainsPropertiesCount;0
quarkusio/quarkus;ContainsActivationCount;1
quarkusio/quarkus;ContainsTestsCount;0
quarkusio/quarkus;ContainsDevCount;0
quarkusio/quarkus;ContainsProdCount;0
quarkusio/quarkus;PropertiesContainsVersionCount;0
r2dbc/r2dbc-client;ProfilesCount;1
r2dbc/r2dbc-client;ContainsReleaseCount;0
r2dbc/r2dbc-client;ContainsPropertiesCount;0
r2dbc/r2dbc-client;ContainsActivationCount;1
r2dbc/r2dbc-client;ContainsTestsCount;0
r2dbc/r2dbc-client;ContainsDevCount;0
r2dbc/r2dbc-client;ContainsProdCount;0
r2dbc/r2dbc-client;PropertiesContainsVersionCount;0
r2dbc/r2dbc-h2;ProfilesCount;1
r2dbc/r2dbc-h2;ContainsReleaseCount;1
r2dbc/r2dbc-h2;ContainsPropertiesCount;0
r2dbc/r2dbc-h2;ContainsActivationCount;0
r2dbc/r2dbc-h2;ContainsTestsCount;0
r2dbc/r2dbc-h2;ContainsDevCount;0
r2dbc/r2dbc-h2;ContainsProdCount;0
r2dbc/r2dbc-h2;PropertiesContainsVersionCount;0
r2dbc/r2dbc-mssql;ProfilesCount;1
r2dbc/r2dbc-mssql;ContainsReleaseCount;1
r2dbc/r2dbc-mssql;ContainsPropertiesCount;0
r2dbc/r2dbc-mssql;ContainsActivationCount;0
r2dbc/r2dbc-mssql;ContainsTestsCount;0
r2dbc/r2dbc-mssql;ContainsDevCount;0
r2dbc/r2dbc-mssql;ContainsProdCount;0
r2dbc/r2dbc-mssql;PropertiesContainsVersionCount;0
r2dbc/r2dbc-pool;ProfilesCount;1
r2dbc/r2dbc-pool;ContainsReleaseCount;1
r2dbc/r2dbc-pool;ContainsPropertiesCount;0
r2dbc/r2dbc-pool;ContainsActivationCount;0
r2dbc/r2dbc-pool;ContainsTestsCount;0
r2dbc/r2dbc-pool;ContainsDevCount;0
